"asin","product_avg_ratings","price","main_cat","rank"
"B01DYOUQY8",4.5,14.99,"0",875576
"B01DYOXZIM",4.05882352941176,12.75,"0",176665
"B01DYP0WRS",4.68181818181818,9.99,"0",163003
"B01DYRCQZW",2,21.99,"0",1781218
"B01DYSK7F2",3.5,20,"0",917050
"B01DYSZAMW",4.33333333333333,49.8,"0",2044063
"B01DYTRJZW",4,18.1,"0",183941
"B01DYUCSTI",4.33333333333333,21.95,"0",419895
"B01DYUYATO",5,46.88,"0",653689
"B01DYV0RCC",2.66666666666667,4.99,"0",298253
"B01DYVUZRE",5,23.89,"0",687469
"B01DYW4X6C",3.66666666666667,29.99,"0",988680
"B01DYYJMHA",4.2,48,"0",596443
"B01DZ2L6AC",3.8,3.94,"0",548115
"B01DZ31ARK",3.5,18,"0",490609
"B01DZ8UCRY",4,98,"1",223636
"B01DZID15Y",4,35.78,"0",1647653
"B01DZQMYYU",5,6,"0",253023
"B01DZWUWTS",5,14.99,"0",250483
"B01DZXZK8K",3.84615384615385,14.39,"1",481255
"B01E00LEJ6",3,10.75,"0",314891
"B01E0BU2YI",3,62.58,"0",271743
"B01E0C1XEK",2.94117647058824,8.95,"0",322309
"B01E0CAJLI",4.8,43.18,"0",482177
"B01E0EHF5O",5,18.95,"0",1044223
"B01E0FSX1S",4,49.99,"0",164750
"B01E0G5Y28",4.5,38,"0",1246280
"B01E0HARGU",4.08,2.18,"0",42487
"B01E0HC2IQ",2.66666666666667,4.58,"0",2396518
"B01E0SCFS2",5,119.9,"1",519435
"B01E0TOMTQ",4,25.99,"0",90297
"B01E0TOXC2",3.81818181818182,17.98,"0",36053
"B01E0YJTUS",5,20.8,"0",898535
"B01E0YJTXU",3,20.99,"0",937883
"B01E10H5T8",3.8,14.99,"0",884184
"B01E11K760",5,8.98,"0",1770993
"B01E11U1AW",3.5,48.99,"0",814942
"B01E12HBZ4",3.85714285714286,24.99,"0",51491
"B01E1DOTMG",4,12.99,"0",40233
"B01E1EJOU2",5,93.51,"0",968234
"B01E1KJWQC",4.3,32.47,"0",20327
"B01E1NK2TK",4.5,43.9,"0",781481
"B01E1OA6Q8",3.5,84,"0",796452
"B01E1Q2HX6",5,8.95,"0",887248
"B01E1QXTEW",4.125,16.49,"0",309344
"B01E1SFMAO",5,6.99,"0",257807
"B01E1SJZZ2",4,9.99,"0",533458
"B01E1SKHVI",4.66666666666667,7,"0",527327
"B01E1SKY5W",4.66666666666667,6.87,"0",717533
"B01E1SLZ3M",4.72727272727273,6.77,"0",137070
"B01E1T83FE",3,6.99,"0",1105202
"B01E2Q9ANA",5,40.99,"0",1622401
"B01E2TS1TQ",4.3,2.93,"0",88335
"B01E2VWGN6",5,30,"1",128674
"B01E2VWGNQ",4,30,"1",168091
"B01E2VWIZM",4.33333333333333,30,"1",83115
"B01E30OSYQ",5,28.88,"0",760680
"B01E31RMJI",2.92307692307692,9.61,"0",113405
"B01E36CH8Y",3.5,7.99,"0",319268
"B01E36I2TM",4.66666666666667,14.53,"0",198811
"B01E38PAB8",4.2,5.99,"0",1350551
"B01E3VADVW",3,46.82,"0",1232143
"B01E3WVN9W",1,5.99,"0",908892
"B01E3YT64E",2.5,5.99,"0",378910
"B01E4PQDWK",5,21.39,"0",648851
"B01E4PWB0S",3.46153846153846,11.5,"0",541089
"B01E4X6BY2",3.14285714285714,16.99,"0",549768
"B01E4Z7LNK",4.75,30,"1",28816
"B01E4Z85CQ",4.90909090909091,30,"1",29323
"B01E51RRSW",3.5,4.19,"0",553811
"B01E53FJVW",4,11.87,"0",128501
"B01E54U1RI",4.25531914893617,12.99,"0",56863
"B01E54U1U0",4.19298245614035,14.45,"0",73785
"B01E58CWXA",3.27083333333333,180,"1",53688
"B01E5GSPWE",4.37777777777778,6.6,"0",64215
"B01E5GSQOQ",3.27272727272727,7.99,"0",98544
"B01E5GSR9U",4.53333333333333,6.5,"0",123185
"B01E5KQNVK",4.14285714285714,35,"1",266837
"B01E5KSCXC",1,45,"1",302114
"B01E5KT808",5,27,"1",69142
"B01E5LF2ES",2,58,"0",2889437
"B01E5ZJIEY",4.42857142857143,11.88,"0",466098
"B01E616YK8",4.5,9.19,"0",266510
"B01E69BCN4",5,15.99,"0",861685
"B01E6L9C2U",5,8.99,"0",889330
"B01E6L9EGO",5,13.99,"0",1432568
"B01E6L9JK0",5,8.25,"0",299162
"B01E6L9LUS",5,9.99,"0",1112968
"B01E6LA4S6",5,19.99,"0",1474241
"B01E6LA6FC",4,17.59,"0",556267
"B01E6LAGH0",5,13.99,"0",1513051
"B01E6NITSG",4.27814569536424,14.59,"0",166123
"B01E6RAQLK",5,40,"0",237735
"B01E6RELRU",4.52941176470588,7.98,"0",248719
"B01E6ZTU5K",3.66666666666667,32,"1",226145
"B01E6ZUOHI",5,45,"1",857176
"B01E6ZV4XG",3.5,30,"1",90563
"B01E76L01U",4,8.99,"0",160908
"B01E78YX26",4.09090909090909,7.52,"0",254725
"B01E7LQIL2",4.35483870967742,26.99,"0",333880
"B01E7P7XCG",5,40.5,"0",673265
"B01E7PSJHE",4.66666666666667,18.99,"0",637048
"B01E7TJ8IO",2,3.99,"0",305851
"B01E7TS1WI",4,19.99,"0",654804
"B01E7UJYL4",3.7,56,"1",133056
"B01E7UKR38",4.33760683760684,11.25,"0",306101
"B01E7UY7AC",3.8125,18,"1",38369
"B01E7VNZAE",3.33333333333333,9.74,"0",912395
"B01E7X3YF8",3.33333333333333,13.99,"0",501617
"B01E81N2CY",4.52,7.99,"0",403876
"B01E82O696",4.65217391304348,18.13,"0",118053
"B01E84KLQG",4.85714285714286,4,"0",689507
"B01E85RWTO",3.85714285714286,19,"1",152062
"B01E85Z3YK",4.57692307692308,19,"1",10647
"B01E86Z2E0",3.95348837209302,1.59,"0",949181
"B01E8FWCQW",3.5,9.99,"0",123587
"B01E8J1IHM",4.17647058823529,12.99,"0",300828
"B01E8LLDXE",3.5,14.99,"0",80481
"B01E8N5HIE",4,22,"0",169704
"B01E8N5J28",3.5,20,"0",108606
"B01E8NYO1U",2.75,8.99,"0",698491
"B01E8O83FM",3.46153846153846,5.99,"0",498990
"B01E909944",4,19,"0",177409
"B01E94M3XY",5,7.5,"0",1058352
"B01E950PCE",3.83333333333333,7.7,"0",419548
"B01E96RN7S",3,165.34,"0",1106333
"B01E9DIIC0",2,19.99,"0",722509
"B01E9DL0UW",5,14.25,"0",784764
"B01E9G1UPO",5,33.7,"0",313791
"B01E9I43RO",4.31265508684864,24,"1",4028
"B01E9J85OA",1,14.99,"0",1271273
"B01E9MK950",3.5,24,"1",97352
"B01E9MK95K",4.28571428571429,24,"1",101144
"B01E9MK96O",4.41666666666667,24,"1",25507
"B01E9MOA28",4,7.5,"0",473733
"B01E9S00C6",4.57142857142857,14.99,"0",683210
"B01E9SACPG",4,18.29,"0",1680966
"B01E9W7N3Q",4.5,10.99,"0",1141092
"B01E9WXV6O",4.85714285714286,89.99,"0",258633
"B01EA9HAQ8",2.07692307692308,10.75,"0",590682
"B01EAFT79U",2.91666666666667,6.99,"0",160689
"B01EAI417U",3,5.65,"0",1682963
"B01EAIBTY8",4.66666666666667,12,"0",464918
"B01EAIDMUM",3.52631578947368,4.99,"0",168502
"B01EAOP7MC",5,5.99,"0",720915
"B01EAWILH2",4,8.99,"0",55184
"B01EB0DWHC",2.85714285714286,19.5,"0",248179
"B01EB2PBW4",5,19.43,"0",2408258
"B01EB5RR1Y",3.7,7.99,"0",59459
"B01EB7KXFO",4.25,104,"0",995328
"B01EB8RYL4",4.16666666666667,48.59,"0",204334
"B01EB8UEKC",5,164,"0",1750579
"B01EBIY7HS",4.5,16.77,"0",231115
"B01EBNHEQO",4.48717948717949,19,"1",83713
"B01EBTAR08",4.42857142857143,19,"1",48342
"B01EBTAU5K",4.45833333333333,14,"1",95800
"B01EBTAUNW",4.18032786885246,19,"1",46202
"B01EBTAZ3M",4.25,16,"1",132158
"B01EBTB11C",4.2962962962963,19,"1",119850
"B01EBTB1AI",3.78947368421053,20,"1",45297
"B01EBTBC6G",4.10714285714286,21,"1",10597
"B01EBTBH20",4.28571428571429,19,"1",61716
"B01EBTBICO",4.1875,20,"1",49206
"B01EBTBIMO",4.19565217391304,21,"1",4154
"B01EBXQCMG",4,74,"1",777574
"B01ECD502S",3.78723404255319,15,"1",8049
"B01ECH6WTE",3.5,236.03,"0",1372987
"B01ECXO84O",5,29.99,"0",835645
"B01ECXRRB0",5,13.88,"0",862414
"B01ED0XZG8",4.25,65.4,"0",706219
"B01ED6KKP6",4,8.78,"0",1071747
"B01ED9TW66",2,12.95,"0",743491
"B01EDCIU3O",3,44,"0",497206
"B01EDDAGH6",3.41666666666667,56.58,"0",480262
"B01EDHNDAO",4.81818181818182,43,"0",311447
"B01EDZNQN0",5,12.69,"0",691255
"B01EE5D04Y",3.8,30,"1",171971
"B01EE7X92U",4.60869565217391,12.99,"0",47246
"B01EE8O55Y",5,23.99,"0",599491
"B01EEND474",4.26388888888889,14.95,"1",57032
"B01EETSH5M",4.66666666666667,55,"1",125313
"B01EEUDVUC",3.5,41,"1",66260
"B01EF5CY9K",2.83333333333333,5.99,"0",1106499
"B01EFA667G",5,82.94,"0",121418
"B01EFLJV4A",4,10,"1",102699
"B01EFLK7F2",3.61111111111111,44,"1",82331
"B01EFNSQ94",4,10.99,"0",757249
"B01EFT640Q",5,4.39,"0",1072931
"B01EFY8N5U",4.5,56,"1",40812
"B01EG5KJXW",1,19.99,"0",259058
"B01EG5SLAU",5,19.99,"0",239890
"B01EG6WIRQ",5,9.99,"0",352336
"B01EGC6CHC",5,35,"0",1303306
"B01EGC779E",3.8,48,"1",225303
"B01EGJX33G",1,521.5,"0",1613045
"B01EGN7FA4",4.75,24.09,"0",133100
"B01EGT3NNG",5,23.95,"0",186864
"B01EH4V1SE",4.62962962962963,13.27,"0",182702
"B01EHHL7BW",4,14.99,"0",359808
"B01EHHL7WG",5,12.99,"0",876121
"B01EHK20AG",1,9.99,"0",2628759
"B01EHMZV6Y",4.5,3.94,"0",791953
"B01EHO0NTC",2,7.95,"0",1101568
"B01EHTM8O0",2,6.55,"0",631707
"B01EHW2GGW",4.11111111111111,14.99,"0",28258
"B01EHXK0W8",4.2,13.36,"0",165044
"B01EI5NQJY",4.16666666666667,7.47,"0",179399
"B01EI6N6AC",3.625,27,"1",27632
"B01EI6XNGO",4.33333333333333,11.59,"0",75685
"B01EIAOZDK",3,46.99,"0",504175
"B01EIC762U",3.2,8.75,"0",1173634
"B01EIE4PZO",2.5,28.9,"0",679480
"B01EIEFBK2",3.14285714285714,19.99,"0",77302
"B01EIH1FUE",5,17.99,"0",618710
"B01EIIN506",3.36363636363636,19.24,"0",737826
"B01EIIVGXE",5,46.5,"0",492748
"B01EILYUX4",5,164.34,"1",813859
"B01EINEYOC",5,19.99,"0",670411
"B01EINU626",4.66666666666667,18.99,"0",311611
"B01EIPJPHG",3.5,34.95,"0",826358
"B01EIPKAXY",4.8,16.75,"0",402016
"B01EIQUF7O",1,19.99,"0",750493
"B01EIQY7SW",5,60,"1",142784
"B01EIUSN56",5,8.99,"0",895102
"B01EJB322I",3.71428571428571,38.99,"0",259537
"B01EJIXUTG",4.6,130,"1",475561
"B01EJLWLIY",5,9.99,"0",1059978
"B01EJTW82K",5,59.9,"0",523578
"B01EJUFPCO",5,7.08,"0",1169287
"B01EJXWM7C",4.8,25.99,"0",233073
"B01EK58IXG",3,15.9,"0",1108831
"B01EK67L4M",5,23.99,"0",598268
"B01EK6O4CY",4,39,"1",86663
"B01EKD2PL4",5,6.15,"0",1742595
"B01EKD8VNK",4.4,37.88,"0",482652
"B01EKE75L8",5,5.6,"0",467084
"B01EKG749E",3.41666666666667,18.24,"0",257238
"B01EKHKKDA",3.5,5.31,"0",241155
"B01EKJJPCK",5,95,"0",907415
"B01EKKI9IU",3.5,13.92,"0",472060
"B01EKKI9J4",4.5,13.99,"0",177993
"B01EKKYITE",5,20,"0",666250
"B01EKOQ0DW",4.57142857142857,22.41,"0",89371
"B01EKV6742",1,29.99,"0",1363132
"B01EKY0M22",4.85294117647059,10.99,"0",95471
"B01EL6M21S",4.25,4.75,"0",335622
"B01ELCRW8A",1,12.99,"0",1482020
"B01ELIMQ9E",4.33333333333333,5.73,"0",590735
"B01ELQ2Z1K",5,8.98,"0",753349
"B01ELTNOU8",5,47.4,"0",519497
"B01ELU4DSE",4.64285714285714,24,"1",21299
"B01ELUGLUW",3.968,24,"1",14307
"B01ELUQJ3Q",4.4,24,"1",5916
"B01ELVM4C0",4.07843137254902,24,"1",29381
"B01ELWU4NU",4.31620553359684,80,"1",37767
"B01EM44IEI",5,117,"1",868558
"B01EM45E4G",5,152,"1",439368
"B01EM45YNW",3.72727272727273,71,"1",96249
"B01EM4DE4I",4,85,"1",651566
"B01EM7AE5W",2.66666666666667,14.99,"0",565965
"B01EM7N8PA",4.66666666666667,30.45,"0",1016993
"B01EM7QIIO",3.8,34.2,"0",718839
"B01EM9XD6W",4.5,29,"1",356441
"B01EMASD3E",4.66666666666667,3.12,"0",708249
"B01EMBFKHK",3,7.99,"0",880555
"B01EMBFKKM",3.66666666666667,7.99,"0",1435781
"B01EMII2SM",3,27.99,"0",875716
"B01EMK5UIA",5,7.7,"0",1172469
"B01EN0FICW",5,19.94,"0",339769
"B01EN0FS2W",5,20.46,"0",715423
"B01ENCD8LS",4.33333333333333,43.8,"0",524736
"B01ENDFXJW",4.37931034482759,11.97,"0",32775
"B01ENHWG8E",4.54545454545455,20,"1",48384
"B01ENL20AE",4.13157894736842,119,"0",501439
"B01ENLLYME",4.6,10.94,"0",374879
"B01ENNR41M",4.76923076923077,17.6,"0",139122
"B01ENRCCE2",4.36363636363636,9.99,"0",423999
"B01ENS6XDC",4.51388888888889,15.75,"0",409926
"B01ENSF702",4.36842105263158,14.3,"0",14079
"B01ENU7TW4",5,32.9,"0",1357154
"B01ENUYOAY",2.88888888888889,5.98,"0",341464
"B01ENV3OWC",4.14285714285714,8.44,"0",220332
"B01ENWL5Y0",5,15.33,"0",1349925
"B01ENWL78E",5,32.95,"0",1250759
"B01ENWOBUK",3.875,17.75,"0",87363
"B01ENX4GZO",5,6.28,"0",817833
"B01EO2DEDY",5,8.99,"0",1556071
"B01EOCX7R2",5,62.76,"0",2065916
"B01EOD3BRC",5,26.86,"0",2530267
"B01EOO21GS",4.5,49.82,"0",1549892
"B01EP2IIFC",5,15,"0",1437938
"B01EP41SCU",1.66666666666667,109,"1",347753
"B01EP4KJ7K",4,58.18,"0",1174877
"B01EP99CQE",4.54545454545455,17.2,"0",185168
"B01EPB2LQU",4.26923076923077,42,"1",59883
"B01EPFJFWE",4,36.97,"0",839959
"B01EPNKOEY",5,59.12,"0",739791
"B01EPWFRXI",3,5.04,"0",337094
"B01EQM8TWS",3.86842105263158,32,"1",45753
"B01ERCBPXM",5,46.99,"0",1703076
"B01ERGIQUS",4,301.82,"0",1448822
"B01ERJEGS6",2,40.15,"0",690639
"B01ERSX0BG",5,22.67,"0",990301
"B01ERTUWGG",3.5,9.63,"0",477815
"B01ERY5TW8",4.25,26.95,"0",362523
"B01ERYAJIC",4.8,80,"1",131955
"B01ERYZSRY",3.66666666666667,48.82,"1",113129
"B01ES87TOY",4.31481481481481,8.99,"0",66688
"B01ES8NA38",4.14285714285714,19.99,"0",402453
"B01ES8XRAO",5,34.95,"0",1027894
"B01ES8YURS",2.18181818181818,19.37,"0",265032
"B01ESD5ACM",2.7037037037037,39,"1",230620
"B01ESIV3ZK",5,6,"0",918444
"B01ESL0DIK",5,76.09,"0",1904805
"B01ESN9HJY",2,32.99,"0",1659017
"B01ESN9LR2",2.33333333333333,32.99,"0",978235
"B01EST75CO",5,125.99,"0",801059
"B01EST88BG",3,18.3,"0",573658
"B01ESU9CRE",4,30.8,"0",697494
"B01ESXYOZQ",4.41176470588235,14.48,"0",83882
"B01ET4NC1G",1.85714285714286,2.8,"0",446751
"B01ETAJKTS",3.6,30,"1",557652
"B01ETAPE9I",4.08333333333333,4,"1",49758
"B01ETARH70",4.5,50,"1",103093
"B01ETEAS72",4.66666666666667,27.95,"0",893482
"B01ETFJ1KG",5,25.58,"0",558350
"B01ETHBX8M",5,12.19,"0",2066853
"B01ETQBD6U",4.7,78,"1",83213
"B01ETQXVBK",5,63,"1",433148
"B01ETQXVOM",4.2,79.99,"1",482112
"B01ETQY0A6",5,39,"1",372652
"B01ETSNNSO",5,29.99,"0",977240
"B01ETVG9UU",5,15.77,"0",1005527
"B01ETVT718",3.5,39,"0",787741
"B01ETVT8WQ",5,21.99,"0",493695
"B01ETWGHC4",1,9.3,"0",565031
"B01ETWXSNU",3.5,10.94,"0",1181910
"B01EUB94OM",2,86,"0",1499313
"B01EUDARJQ",5,39.99,"0",1392415
"B01EUSRNNO",4,39.99,"0",494683
"B01EVI91LU",4,7.99,"0",891496
"B01EVMCZ5A",4,49.25,"0",1283495
"B01EVO299U",3,18.65,"0",694501
"B01EVPV7WY",2.83333333333333,6.99,"0",953642
"B01EVPV8PK",5,6.95,"0",1535025
"B01EVQ354Q",5,31.95,"0",1474837
"B01EVQ3IWK",5,14.9,"0",1811255
"B01EVVHJ6G",3.66666666666667,20,"0",419667
"B01EW245G6",2.75,54.99,"0",598658
"B01EW9ZR20",3.33333333333333,9.99,"0",1401745
"B01EWA2U4W",5,44.04,"0",1028912
"B01EWAYLQ2",5,44.04,"0",1822752
"B01EWRSMGU",5,34,"0",1346853
"B01EWVHY3I",4,38,"1",519814
"B01EWVHY8I",3.5,38,"1",469785
"B01EWVI950",5,25,"1",103765
"B01EX55H5K",1,2.99,"0",1467336
"B01EX6Z02O",3.96296296296296,18,"1",37728
"B01EXAC212",2.86666666666667,18.75,"1",17020
"B01EXKBJCU",4.14285714285714,33.01,"0",576497
"B01EXKE9IG",5,57.45,"0",485456
"B01EXNUY7I",5,23.16,"0",154697
"B01EXW2AM6",4.5,22.72,"0",177667
"B01EYCUPWM",3.6,9.88,"0",519454
"B01EYD8ZKK",1.66666666666667,6.09,"0",975896
"B01EYPE0ZC",5,49,"0",900271
"B01EYVI6YC",4,8.85,"0",48668
"B01EYW3WZY",5,8.55,"0",30643
"B01EYX2LDC",4.5,29.99,"0",163248
"B01EYXK792",4.14285714285714,29.85,"0",192788
"B01EYXUVEI",5,62.99,"0",419189
"B01EZ03296",4,30.63,"0",1436831
"B01EZ0BODM",5,21.56,"0",940105
"B01EZ0ZN3Y",4,12.56,"0",781940
"B01EZ65BC6",3.57407407407407,28.5,"1",12271
"B01EZ6NZU6",4.26666666666667,30.5,"1",14239
"B01EZ6VZ2Q",3.80769230769231,34,"1",39595
"B01EZ8F2QY",3.07142857142857,99.95,"0",251183
"B01EZESIZK",3,14.99,"0",663045
"B01EZHWKVK",4.4,24.88,"0",330051
"B01EZPDVII",2.625,60,"1",206427
"B01F07M9WE",5,46.99,"0",1669758
"B01F07NVR6",1,18.98,"0",1148077
"B01F0FSFQ0",5,5.7,"0",1177676
"B01F0RV4G6",4.90243902439024,34.95,"0",62048
"B01F0ZNGAU",4.71428571428571,2,"0",791733
"B01F16I4M8",5,128.88,"0",774193
"B01F16J23I",5,0.33,"0",989028
"B01F1BQ1K0",4.8,35,"0",99806
"B01F1CO3UY",5,99.95,"0",1169286
"B01F1GWYKQ",5,15.99,"0",441817
"B01F1HOELW",3.64705882352941,19.99,"0",366485
"B01F1MP69Q",4.37931034482759,14.99,"0",171750
"B01F1RYTA8",5,7.19,"0",907793
"B01F22DH50",5,32,"0",40339
"B01F26TZ1Q",5,9.81,"0",308122
"B01F2KGI3U",5,39.99,"0",973833
"B01F2MLPSG",5,14.97,"0",752446
"B01F2OR98Y",4.2,28.47,"0",80712
"B01F2PRNLG",4.3125,35.95,"0",62964
"B01F36DSU4",3.66666666666667,6.76,"0",1053432
"B01F3Q986W",4,18.99,"0",523151
"B01F3SQDFE",5,34.75,"0",711285
"B01F3U0A6A",2,9.47,"0",241920
"B01F47TKXQ",3.84615384615385,7.99,"0",120918
"B01F49PRIQ",5,20.99,"0",725473
"B01F4H3GV8",4.5,12.5,"0",693680
"B01F4R41S0",5,8.08,"0",756134
"B01F5236EE",4,130,"0",732351
"B01F579FHG",4.47368421052632,5.99,"0",266082
"B01F5B0R42",3.75,7.99,"0",400508
"B01F5L0W7O",3,20.06,"0",598879
"B01F5NYVK6",5,32.18,"1",705882
"B01F5XV5TQ",4,7.2,"1",210883
"B01F62P3NA",5,19.99,"0",876083
"B01F63FB40",4,79.95,"0",152148
"B01F63UAIC",4,79.95,"0",767257
"B01F676IOI",3,169.9,"0",905560
"B01F67NVUW",4.5,15.97,"0",371462
"B01F6EC3NQ",4,13.64,"0",167233
"B01F6ENUK6",5,21.93,"0",163587
"B01F6I3UHA",5,7.99,"0",44905
"B01F6PYSLA",4.75,22.67,"0",610558
"B01F6PYU2M",5,9.99,"0",1315510
"B01F6T2PN4",4.42857142857143,28.71,"0",316709
"B01F6UHSGC",4,30.27,"0",748496
"B01F747URO",4.8,6.5,"0",467524
"B01F7EABMA",4.66666666666667,40,"0",802386
"B01F7JLUT8",4,16.92,"0",598675
"B01F7LNHUG",4.83333333333333,44.95,"0",452636
"B01F7MWXZA",5,43.98,"0",329735
"B01F7N90QY",5,18.9,"0",1303480
"B01F7N9FA0",5,21.49,"0",1404717
"B01F83BAES",4.5,5.5,"0",1153296
"B01F8B7H24",3.56521739130435,58,"1",37596
"B01F8BW6ZC",4,4.49,"0",974558
"B01F8K2DHE",3.5,5.92,"0",552707
"B01F8LYRFY",5,6.99,"0",1028958
"B01F8N0PQ2",3.84615384615385,12.99,"0",30930
"B01F8NXVQ8",5,8.99,"0",342943
"B01F90AR9Y",4,15,"0",396797
"B01F949TSA",5,22.75,"0",211319
"B01F95S34A",4.01351351351351,18,"1",45935
"B01F97GA0C",3,16.99,"0",1073628
"B01F9AUXXO",3,19.99,"0",432791
"B01F9D72ZI",5,6,"0",298048
"B01F9K3G6U",2,4,"1",1071561
"B01F9L3N3U",4.13636363636364,29.99,"0",319198
"B01F9N42OM",5,10.32,"0",902011
"B01F9OAU7Y",5,16,"0",1531168
"B01F9ODDZU",5,19.39,"0",546813
"B01F9OQ6O0",2,14.44,"0",1251964
"B01F9OQ6OK",1,8.5,"0",1596678
"B01F9PLIEC",2.5,7.5,"0",1701689
"B01F9T02JU",2,15.16,"0",1441342
"B01F9XGGXW",5,26.9,"0",137466
"B01FA53LA0",5,8.98,"0",653717
"B01FA5UY2I",5,9.99,"0",564083
"B01FA6U896",3,5.99,"0",213562
"B01FAN68A2",1,38.31,"0",238525
"B01FAZFU4A",3.88888888888889,17.99,"0",591179
"B01FB6G8GM",3.52380952380952,64,"1",355840
"B01FBFR7WW",1,19.95,"0",1896402
"B01FBNQSK6",5,11,"0",963894
"B01FBTPBLM",4.5,89.99,"0",2701845
"B01FBV76FY",5,30.48,"0",482126
"B01FC7UJ9C",5,20.84,"0",1611382
"B01FC9XU6Y",5,8.49,"0",912575
"B01FCKKU3E",4.5,18,"1",137050
"B01FCSLFWQ",5,12.99,"0",184510
"B01FCYIX7A",3.5,0.28,"0",868849
"B01FDEJG70",5,29.99,"0",729993
"B01FDF85MG",3.25,89.99,"0",466712
"B01FDO0GNI",3.9375,12,"0",172109
"B01FDQPN70",5,26.81,"0",1505719
"B01FDREXO8",4.75757575757576,9.99,"0",792996
"B01FDZXEQS",3.78571428571429,15,"1",86746
"B01FE0DFA2",4.42857142857143,15,"1",68954
"B01FE7W2H2",3.33333333333333,13.58,"0",577151
"B01FE7W99I",1,17.86,"0",1182499
"B01FE7WJ48",5,26.95,"0",1064058
"B01FE8LMK4",5,19.39,"0",1082619
"B01FEBSB5U",4.08333333333333,14.99,"0",75314
"B01FEDIWC0",4.66666666666667,134.95,"0",872295
"B01FEDQ1V4",2.38888888888889,120,"1",151382
"B01FEE1K5A",3.89189189189189,135,"1",42755
"B01FEG5ICO",3,5.5,"0",1126491
"B01FEHTMFM",5,22.9,"0",591656
"B01FELI2KO",5,11.99,"0",741951
"B01FES0EG2",5,19.25,"0",1147402
"B01FEU4R0O",4.5,41.26,"0",968994
"B01FEUQTTG",5,9.82,"0",613832
"B01FEXGCPY",4.81818181818182,15,"1",34999
"B01FF30IHG",4.4,26.49,"0",561427
"B01FF30JYI",4.16666666666667,24.99,"0",518375
"B01FF30LC8",4.6,25.99,"0",766088
"B01FF30LLY",4.42857142857143,27.99,"0",669873
"B01FF90DHA",5,27.5,"0",966480
"B01FFQFT7C",3.44444444444444,16.99,"0",732046
"B01FG1H62W",5,52.14,"0",1143631
"B01FG5FPAI",3.28571428571429,50.8,"0",94636
"B01FG9LS9G",5,28.28,"0",954529
"B01FG9XLNC",5,14.52,"0",625039
"B01FGA2X30",4.6875,13.99,"0",77232
"B01FGAELPS",3.5,9.99,"0",389652
"B01FGAEXZG",4.66666666666667,9.99,"0",372831
"B01FGAFFNU",3.71428571428571,9.99,"0",120687
"B01FGB3U8Q",4,64.99,"0",184359
"B01FGC4ZWU",4.70175438596491,24.53,"0",122383
"B01FGO4P9Q",5,10.99,"0",991443
"B01FGO82HC",2,18,"1",683825
"B01FH1KGYG",5,4.79,"0",1269504
"B01FH2469Q",3.78571428571429,2.59,"0",507481
"B01FH74PII",3,43.39,"0",719237
"B01FHDYGQ8",4.36923076923077,28.99,"0",387600
"B01FHF8OTG",4.08333333333333,5.02,"0",1813134
"B01FHFJ79M",1,29.24,"0",468923
"B01FHGAXY4",3.84615384615385,12.59,"0",454733
"B01FHU6U4C",5,13.36,"0",581524
"B01FHVAVFK",4.33333333333333,18.99,"0",111189
"B01FHWEALU",4,3.19,"0",2141878
"B01FIFJU9S",5,15.99,"0",2412459
"B01FIIUW0G",4.4,92.9,"0",852103
"B01FIIZWPG",5,7.49,"0",239375
"B01FIK2V3K",5,14.9,"0",1170096
"B01FIODPY0",3.22222222222222,179.95,"1",21303
"B01FIOS4VE",4.46875,28.99,"0",144039
"B01FIQ0TNI",4.57142857142857,17.25,"0",33668
"B01FIQHYSQ",4.28813559322034,17,"1",20321
"B01FIVD7RS",5,8.74,"0",1677142
"B01FJ2MFU6",3.5,9.68,"0",1089658
"B01FJ2STNS",5,14,"0",1086851
"B01FJ5UC58",4.46153846153846,19.55,"0",268207
"B01FJH2YRK",3,6.61,"0",665950
"B01FJPSOPS",2,14.99,"0",683740
"B01FJPVMAC",3.0625,37.52,"1",40852
"B01FJR7F0Q",5,35.99,"0",418902
"B01FJUHAB2",3.5,3.54,"0",920579
"B01FJUHMOW",1,4.39,"0",985117
"B01FKK922Q",1,45,"0",1354112
"B01FKPK374",4.57142857142857,27,"1",440798
"B01FKUY9PG",5,42.99,"0",376239
"B01FKYDORQ",3.58333333333333,16.45,"0",406147
"B01FKZ66PC",4.33333333333333,40.56,"1",305148
"B01FL2GIM0",4,10,"1",63192
"B01FL4J9WO",4.66666666666667,30.8,"0",924524
"B01FL6ORN8",4.6046511627907,6.99,"0",17136
"B01FL9D4U2",4.75,9.98,"0",86499
"B01FLQSRK2",2,15.77,"0",2228148
"B01FLR5JX4",1,19.37,"0",1634017
"B01FLU6NTK",4.33333333333333,3.44,"0",638596
"B01FLUVKS4",4,11.95,"0",429309
"B01FLYR4NK",4.5,193.2,"0",82647
"B01FM3DLWS",4.33333333333333,19.99,"0",1050758
"B01FMPRQFO",3.78378378378378,46,"1",161924
"B01FMSSSM6",4,28.49,"0",352443
"B01FMTM9QQ",4.6,8.79,"0",107150
"B01FMZIEIW",5,28.96,"0",639379
"B01FN64E84",1,11.99,"0",1589112
"B01FN82BDC",4.90909090909091,17.45,"0",541533
"B01FN9KMSW",1,49.99,"0",1457854
"B01FN9KSRM",5,23.99,"0",262416
"B01FNB4NZI",5,11.99,"0",1409027
